,x,y,geneSymbol
43,64.31901550292969,21.108848571777344,EGFR
44,62.669891357421875,16.389944076538086,TGFB3
45,57.5615348815918,29.599597930908203,RELB
46,64.09712219238281,39.4356689453125,PRKACA
47,64.01380920410156,20.416276931762695,CTNNB1
48,60.208675384521484,29.4617977142334,CASP8
49,50.45173645019531,31.88658332824707,IL1B
50,64.0704574584961,39.64348602294922,PRKACB
51,64.30375671386719,39.5278434753418,PRKACG
52,64.3886947631836,39.53770446777344,PRKAR2A
53,64.38098907470703,39.515769958496094,PRKAR2B
54,64.11766815185547,39.52362060546875,PRKAR1A
55,57.45292282104492,23.649747848510742,STAT1
56,61.539527893066406,29.191509246826172,CASP9
57,64.30551147460938,39.52063751220703,PRKAR1B
58,66.79547119140625,36.52175521850586,PRKAA1
59,57.57101821899414,29.628477096557617,REL
60,63.92854309082031,28.570133209228516,BCL2
61,58.493492126464844,32.347293853759766,JUN
62,66.68228149414062,36.52161407470703,PRKAA2
63,66.65937805175781,28.56781005859375,GSK3B
64,60.163516998291016,14.509004592895508,SMAD3
65,61.598777770996094,28.356910705566406,CASP14
66,57.554443359375,29.56374168395996,NFKB2
67,60.382225036621094,15.049966812133789,SMAD4
68,66.89909362792969,35.93213653564453,PRKAB2
69,66.60492706298828,36.37957763671875,PRKAG2
70,66.843017578125,36.23090744018555,PRKAB1
71,-13.49702262878418,-16.613798141479492,RPTOR
72,66.91596984863281,36.04751968383789,PRKAG1
73,58.44319534301758,23.241928100585938,JAK2
74,61.73776626586914,29.5246524810791,CASP7
75,66.90275573730469,36.00266647338867,PRKAG3
76,61.21601104736328,30.839412689208984,CASP1
77,66.0716323852539,17.631261825561523,VEGFA
78,63.14561080932617,28.875333786010742,BAX
79,61.60468292236328,29.2886962890625,CASP6
80,61.07937240600586,29.856775283813477,CASP2
81,66.87666320800781,24.06586265563965,ARAF
82,62.01520538330078,29.478849411010742,CASP10
83,60.93264389038086,29.799728393554688,CASP4
84,61.193336486816406,30.49678611755371,CASP12
85,61.467994689941406,29.1982479095459,CASP5
86,60.264217376708984,14.775733947753906,SMAD2
87,-30.63536262512207,25.930166244506836,PAEP
88,8.675315856933594,-62.0791015625,MYC
89,39.97124099731445,-23.73155403137207,NOTCH1
90,17.995210647583008,-23.19084930419922,WNT5A
91,70.1399154663086,24.659448623657227,SRC
92,68.99981689453125,30.413511276245117,PRKCA
93,-29.28324317932129,25.011566162109375,MFAP1
94,54.653907775878906,27.9635066986084,MYD88
95,-2.254136800765991,76.4865951538086,FAS
96,52.57929992675781,30.3330020904541,IRF6
97,58.96198654174805,32.869720458984375,FOS
98,53.516571044921875,42.76870346069336,ADCY10
99,58.66340255737305,23.452106475830078,JAK1
100,76.29742431640625,-42.72325897216797,IFNA1
101,70.78790283203125,35.4531364440918,HIF1A
102,23.177888870239258,-19.185199737548828,WNT3A
103,53.98122787475586,43.115760803222656,ADCY5
104,53.6806755065918,43.57281494140625,ADCY8
105,54.1455078125,42.42634201049805,ADCY6
106,53.792537689208984,43.72566223144531,ADCY2
107,53.70693588256836,43.64952850341797,ADCY1
108,53.57024002075195,43.61410140991211,ADCY3
109,53.786075592041016,43.847843170166016,ADCY7
110,72.041015625,29.06810188293457,ACTB
111,53.065242767333984,42.47696304321289,ADCY9
112,53.090980529785156,42.70507049560547,ADCY4
113,68.8980941772461,31.650033950805664,PRKCB
114,18.530193328857422,-16.9937801361084,WNT4
115,71.83464050292969,25.22658348083496,RAC1
116,56.59698486328125,27.42798614501953,TRAF6
117,68.63422393798828,31.756044387817383,PRKCD
118,68.95416259765625,31.509143829345703,PRKCZ
119,66.12329864501953,17.96554183959961,VEGFC
120,72.00025177001953,28.688888549804688,ACTA2
121,68.63794708251953,31.793210983276367,PRKCG
122,68.89376831054688,31.43175506591797,PRKCE
123,67.84886169433594,27.243610382080078,PDK1
124,71.80953216552734,28.86260223388672,ACTG1
125,23.022836685180664,-16.521604537963867,WNT1
126,52.36936569213867,29.106159210205078,TLR2
127,66.1823501586914,18.055498123168945,PGF
128,71.85723876953125,28.51999855041504,ACTA1
129,57.75459289550781,23.533185958862305,STAT5B
130,68.38402557373047,31.77994728088379,PRKCI
131,-11.878578186035156,-81.83393096923828,ATM
132,60.712833404541016,41.62638854980469,NOS3
133,59.21498107910156,23.85223388671875,TYK2
134,23.367719650268555,-17.530193328857422,WNT11
135,57.32343673706055,23.854406356811523,STAT2
136,71.5699462890625,28.496551513671875,ACTG2
137,71.8851318359375,28.300724029541016,ACTC1
138,58.15216827392578,37.65690994262695,IRS1
139,20.060457229614258,-15.682632446289062,WNT2
140,68.80531311035156,31.959400177001953,PRKCQ
141,66.06555938720703,17.785627365112305,VEGFD
142,68.45111846923828,31.886838912963867,PRKCH
143,22.968162536621094,-16.640134811401367,WNT7A
144,57.69904327392578,23.56705093383789,STAT5A
145,66.18179321289062,17.879192352294922,VEGFB
146,50.87242126464844,25.908872604370117,APC
147,51.93900680541992,32.74796676635742,CXCL8
148,23.003643035888672,-18.789016723632812,WNT10B
149,7.495747089385986,-11.066946029663086,WNT7B
150,22.481571197509766,-17.9303035736084,WNT9B
151,69.10720825195312,31.736629486083984,PRKD3
152,6.5172810554504395,-3.6694416999816895,WNT3
153,58.95860290527344,26.667837142944336,TNFRSF1A
154,69.22490692138672,22.674516677856445,PLCG1
155,20.306095123291016,-16.105066299438477,WNT2B
156,61.53607940673828,8.483128547668457,WNT6
157,22.68411636352539,-16.35779571533203,WNT8A
158,22.79128074645996,-18.43781280517578,WNT10A
159,22.74074935913086,-18.216964721679688,WNT16
160,19.94806480407715,-15.90101432800293,WNT5B
161,20.862329483032227,-16.25368881225586,WNT9A
162,40.153343200683594,-24.1777286529541,NOTCH2
163,52.863521575927734,28.248929977416992,TLR3
164,22.03426742553711,-17.177711486816406,WNT8B
165,44.56456756591797,28.838993072509766,IL10
166,-13.641610145568848,-18.779632568359375,TSC2
167,40.29317092895508,-24.389619827270508,NOTCH3
168,69.14987182617188,22.754104614257812,PLCG2
169,77.6532974243164,32.1368293762207,EIF2AK3
170,57.19655990600586,24.683189392089844,STAT6
171,59.036170959472656,23.50665855407715,JAK3
172,-6.17151403427124,-35.0563850402832,FADD
173,73.33500671386719,27.346412658691406,RHOA
174,-31.99959373474121,30.158771514892578,SLC2A1
175,40.212623596191406,-24.253265380859375,NOTCH4
176,76.20930480957031,-42.23657989501953,IRF3
177,8.401458740234375,-65.50760650634766,CCND1
178,65.61495971679688,30.85756492614746,FOXO1
179,-21.82551383972168,20.844860076904297,RASA1
180,53.522422790527344,46.86602783203125,PLCB1
181,63.588233947753906,22.037521362304688,EGF
182,56.91880798339844,46.252925872802734,GNAS
183,51.823917388916016,27.578693389892578,TLR9
184,60.68675994873047,15.5479154586792,SMAD7
185,56.70184326171875,29.738882064819336,STAT4
186,57.8499870300293,29.202924728393555,NFKBIA
187,-17.152511596679688,24.56818962097168,PC
188,53.75616455078125,48.05527114868164,PLCB2
189,70.36018371582031,13.055447578430176,TRAF2
190,53.64057159423828,46.746498107910156,PLCB3
191,48.44041061401367,24.073745727539062,TRA
192,62.293922424316406,34.291099548339844,ATF2
193,58.33586120605469,32.967891693115234,JUNB
194,65.61715698242188,30.874101638793945,FOXO3
195,-14.309900283813477,-17.002901077270508,RICTOR
196,53.48273849487305,47.150150299072266,PLCB4
197,16.34824562072754,35.75962448120117,C3
198,61.72347640991211,34.51420593261719,CREB1
199,51.947044372558594,27.762025833129883,TLR7
200,58.53511428833008,14.430868148803711,SMAD1
201,71.53519439697266,21.147079467773438,GRB2
202,58.295501708984375,32.953678131103516,FOSL1
203,-13.722977638244629,-18.753725051879883,TSC1
204,58.32087707519531,32.9757080078125,JUND
205,-30.631933212280273,27.97903823852539,DLD
206,8.472146987915039,-61.21772003173828,MDM2
207,58.33811950683594,32.97191619873047,FOSB
208,71.12532806396484,21.563697814941406,SOS1
209,74.96746826171875,15.725190162658691,IGF1
210,50.52167892456055,31.940380096435547,IL18
211,58.27191925048828,32.95175552368164,FOSL2
212,-14.236100196838379,-16.910810470581055,MLST8
213,59.292781829833984,18.86474609375,AR
214,-5.252661228179932,65.97647094726562,CD36
215,56.94343185424805,46.23927307128906,GNAL
216,41.99964904785156,-20.847675323486328,SHH
217,48.39249038696289,24.059520721435547,TRB
218,-23.987884521484375,-9.561710357666016,SIRT1
219,9.076116561889648,-61.976531982421875,CDKN2A
220,-30.71388053894043,28.057823181152344,PDHA1
221,16.263887405395508,35.937557220458984,C5
222,86.80670928955078,-21.85010528564453,RPS6KB1
223,69.99002838134766,25.00530433654785,PTK2
224,58.34629821777344,14.715804100036621,SMAD5
225,48.41944122314453,24.125844955444336,TRG
226,48.43484115600586,24.102741241455078,TRD
227,-30.965845108032227,27.829975128173828,PDHB
228,76.24986267089844,-42.53002166748047,IFNB1
229,-30.540830612182617,27.749588012695312,DLAT
230,-11.31262493133545,-81.92686462402344,ATR
231,64.93547058105469,28.42525291442871,BAD
232,62.1963996887207,33.99732971191406,ATF1
233,52.494998931884766,28.639455795288086,TLR6
234,51.77080535888672,27.49368667602539,TLR1
235,66.74437713623047,28.865257263183594,GSK3A
236,-30.827219009399414,27.833267211914062,PDHA2
237,-30.82742691040039,27.91741371154785,PDHX
238,57.67668914794922,37.89242172241211,IRS2
239,58.25123977661133,14.70190143585205,SMAD9
240,63.902469635009766,21.708829879760742,ERBB2
241,-28.3392333984375,58.37854766845703,ACACA
242,42.113887786865234,-20.79991912841797,SMO
243,62.01859664916992,34.43638610839844,CREM
244,61.468387603759766,16.30583953857422,TGFBR1
245,53.75149154663086,48.35035705566406,PLCE1
246,73.30406188964844,27.48438835144043,ROCK1
247,62.21582794189453,33.48670196533203,CREB3L3
248,62.48490524291992,34.10807418823242,CREB3L1
249,60.30451202392578,14.960711479187012,SMAD6
250,62.29595947265625,33.72846603393555,CREB3
251,60.67820739746094,41.62449264526367,NOS1
252,51.7125244140625,27.51709747314453,TLR8
253,6.552870273590088,-54.164886474609375,BAK1
254,73.22413635253906,27.522459030151367,ROCK2
255,62.39496994018555,33.97783660888672,CREB3L2
256,44.729007720947266,28.200820922851562,IFNG
257,77.1257553100586,32.945213317871094,ATF4
258,59.610042572021484,12.993305206298828,BMP4
259,61.689239501953125,34.50814437866211,CREB5
260,77.32498931884766,32.727840423583984,HSPA5
261,62.4875373840332,34.0652961730957,CREB3L4
262,53.81502151489258,47.6192512512207,PLCD1
263,53.91192626953125,47.70396041870117,PLCD3
264,53.647037506103516,48.472679138183594,PLCD4
265,53.60222244262695,48.58430480957031,PLCZ1
266,52.196815490722656,35.134395599365234,CXCL10
267,-14.334802627563477,-16.84194564819336,MAPKAP1
268,-31.886859893798828,29.55953025817871,LDHA
269,-28.15926170349121,58.49720764160156,ACACB
270,42.49330520629883,-20.119112014770508,GLI1
271,56.152503967285156,27.157337188720703,NR2C2
272,46.77447509765625,25.820730209350586,CD4
273,45.035240173339844,29.647735595703125,IL12B
274,8.046164512634277,79.15318298339844,PPARA
275,70.76316833496094,35.65891647338867,ARNT
276,50.542442321777344,27.913612365722656,TLR5
277,54.55549621582031,32.5831298828125,CXCL12
278,50.371368408203125,32.27776336669922,IL1A
279,-14.142168998718262,-18.810155868530273,RHEB
280,67.28541564941406,26.157054901123047,IGF1R
281,67.0707778930664,-48.859161376953125,MAP2K4
282,6.085363864898682,-54.85336685180664,BID
283,54.792301177978516,27.921842575073242,IRAK1
284,63.96495056152344,28.58220100402832,BCL2L1
285,86.8026123046875,-21.849576950073242,EIF4EBP1
286,3.5683860778808594,83.89505004882812,SOD2
287,3.536149263381958,83.7919692993164,SOD1
288,71.66205596923828,25.56692123413086,CDC42
289,61.65697479248047,16.40310287475586,TGFBR2
290,65.62136840820312,30.83203125,FOXO4
291,12.779168128967285,-55.84298324584961,EP300
292,64.6490249633789,16.297348022460938,MMP9
293,59.35313415527344,43.15145492553711,PRKG1
294,56.74711990356445,27.897266387939453,TRAF3
295,71.24996948242188,21.55894660949707,SOS2
296,10.495325088500977,-63.2186279296875,E2F1
297,73.2185287475586,27.442718505859375,RHOD
298,44.08763122558594,28.850940704345703,IL4
299,65.61840057373047,30.841411590576172,FOXO6
300,70.49221801757812,17.20984649658203,SLTM
301,48.01637649536133,19.884305953979492,BCR
302,66.19926452636719,17.426076889038086,KDR
303,45.028907775878906,29.596851348876953,IL12A
304,-31.31423568725586,19.080219268798828,MAL
305,42.269046783447266,-20.449371337890625,PTCH1
306,50.82732009887695,32.54331970214844,CCL2
307,59.87030792236328,-0.7836963534355164,APP
308,60.521995544433594,41.49684524536133,NOS2
309,5.885577201843262,-55.08631896972656,APAF1
310,-22.180240631103516,70.02657318115234,TG
311,-9.524100303649902,-83.63798522949219,BRCA1
312,72.17350769042969,25.008928298950195,RAC2
313,51.44496154785156,34.835208892822266,CXCL9
314,-14.042684555053711,-63.15351486206055,PARP1
315,61.36510467529297,23.979753494262695,TF
316,51.473716735839844,27.464128494262695,TLR10
317,-5.49979829788208,67.77337646484375,APOE
318,63.88813018798828,19.991926193237305,CDH1
319,-31.355958938598633,18.469741821289062,TYRP1
320,-5.739306926727295,-42.93049240112305,TBK1
321,70.10922241210938,21.603450775146484,PTPN11
322,8.26092529296875,-65.58805847167969,CDK4
323,59.88774871826172,13.76274299621582,BMP2
324,-5.530738353729248,-41.48880386352539,MAVS
325,52.11956024169922,34.40668869018555,CXCL1
326,77.27146911621094,32.77171325683594,DDIT3
327,12.149415969848633,17.488258361816406,TH
328,64.21977233886719,28.818349838256836,BCL2L11
329,10.229026794433594,-31.90629005432129,FASLG
330,68.32366943359375,-48.87967300415039,MAP2K6
331,71.25724029541016,27.59204864501953,NMUR1
332,68.0660171508789,-48.8445930480957,MAP2K3
333,-11.358075141906738,-81.912353515625,CHEK2
334,49.17958068847656,17.97443199157715,SYK
335,-30.134883880615234,23.56578826904297,FBP1
336,-17.55850601196289,2.769181489944458,TNFSF14
337,-18.27206802368164,38.17579650878906,PPARGC1A
338,72.10906982421875,25.045001983642578,RAC3
339,70.4677963256836,17.22233009338379,MET
340,72.20929718017578,25.038314819335938,RHOG
341,60.954368591308594,37.74306106567383,THRA
342,8.286234855651855,-66.35350036621094,CDK2
343,3.6386852264404297,84.0664291381836,SOD3
344,44.68814468383789,27.313505172729492,IL2
345,-14.890603065490723,-27.94846534729004,NLRP3
346,31.366230010986328,-74.2035140991211,HDAC1
347,-22.913803100585938,30.842159271240234,CAT
348,-29.027864456176758,13.766287803649902,ACSM3
349,62.106781005859375,20.511213302612305,ESR1
350,60.96256637573242,37.74626159667969,THRB
351,79.89482879638672,36.70893096923828,BDNF
352,51.2833251953125,41.64732360839844,FGFR3
353,67.05224609375,-48.78762435913086,MAP2K7
354,-5.540888786315918,-41.60483169555664,DDX58
355,49.67622375488281,-59.81203079223633,YY1AP1
356,-27.37628173828125,19.8580265045166,ADH5
357,-27.467517852783203,51.91762161254883,IPP
358,-3.659210205078125,71.72209930419922,RXRA
359,-6.269993305206299,66.72975158691406,APOA1
360,-19.396074295043945,23.212997436523438,CISH
361,-11.091053009033203,-81.95499420166016,CHEK1
362,48.247432708740234,26.619169235229492,CD274
363,-13.308746337890625,-14.722188949584961,RORC
364,49.20159149169922,-60.80123519897461,YWHAQ
365,86.80549621582031,-21.84932518005371,RPS6KB2
366,-25.000974655151367,19.414581298828125,CS
367,68.63410949707031,13.990227699279785,TRADD
368,67.22775268554688,19.356904983520508,PDGFB
369,46.756988525390625,26.78018569946289,CD8A
370,41.41119384765625,-18.04216957092285,GATA3
371,-27.11012840270996,21.703493118286133,ADH4
372,52.253623962402344,34.023414611816406,CXCL2
373,59.66270065307617,13.208487510681152,BMP7
374,76.17877197265625,-42.07303237915039,IRF7
375,58.04539489746094,37.71049880981445,IRS4
376,-28.47951889038086,26.913686752319336,GAPDH
377,9.675969123840332,-32.04006576538086,CFLAR
378,-31.868501663208008,29.34366798400879,LDHB
379,36.90971755981445,34.81195068359375,CXCL13
380,46.68742370605469,26.777122497558594,CD8B
381,48.6197509765625,33.40070343017578,HMGB1
382,-33.40101623535156,70.83126068115234,SLC2A4
383,46.589454650878906,41.92272186279297,CGA
384,8.324872970581055,79.17867279052734,PPARG
385,61.010379791259766,37.757293701171875,TYR
386,40.015167236328125,-23.706615447998047,HES1
387,77.70736694335938,32.19799041748047,ATF6
388,-19.298254013061523,24.605148315429688,C2
389,65.50731658935547,46.00071716308594,NFATC1
390,-33.736209869384766,25.133272171020508,ENO1
391,5.712369441986084,-61.047088623046875,PCNA
392,71.95813751220703,21.466651916503906,SHC1
393,70.59102630615234,36.0107536315918,EPAS1
394,-37.38117980957031,-36.25352096557617,DICER1
395,5.206022262573242,85.007080078125,HMOX1
396,63.431644439697266,13.765454292297363,SNAI1
397,8.778559684753418,-54.08060836791992,TNFRSF10B
398,22.528669357299805,58.15742492675781,KRIT1
399,60.602516174316406,49.711734771728516,GNAI1
400,66.61200714111328,34.23052215576172,MAP1LC3A
401,47.91533660888672,26.457345962524414,PDCD1
402,52.53498458862305,34.175289154052734,PF4
403,-33.7015380859375,26.17085838317871,NT5C2
404,60.335262298583984,-1.2862838506698608,MAPT
405,76.30416107177734,37.8316650390625,GRIN1
406,12.841732025146484,35.813629150390625,C1QA
407,-15.126493453979492,-27.867586135864258,PYCARD
408,-31.8540096282959,29.283945083618164,LDHC
409,65.54600524902344,43.51716995239258,PPP3CA
410,77.68435668945312,32.196598052978516,ERN1
411,48.012420654296875,2.4187240600585938,ENG
412,41.520809173583984,26.330087661743164,NELFCD
413,-23.60584259033203,23.91240692138672,NDUFAB1
414,12.752685546875,35.80747604370117,C1QB
415,7.767594337463379,-66.68928527832031,CDK1
416,15.642022132873535,37.06666946411133,C6
417,70.76740264892578,36.12469482421875,ARNTL
418,45.71541213989258,28.88656997680664,IDO1
419,6.330697059631348,-54.87544631958008,DIABLO
420,64.8245620727539,16.523326873779297,MMP2
421,12.036657333374023,-52.548484802246094,AXIN1
422,65.66803741455078,36.219322204589844,STK11
423,31.365036010742188,-74.20299530029297,HDAC2
424,-31.533863067626953,25.488924026489258,SDHB
425,52.58232498168945,35.039005279541016,CXCL5
426,24.00520896911621,-81.1987533569336,TIPARP
427,9.98265552520752,-32.00985336303711,TNFSF10
428,41.1613883972168,27.220373153686523,IL17A
429,12.083507537841797,-52.52202224731445,AXIN2
430,76.228515625,37.81929016113281,GRIN2B
431,52.80522155761719,34.68742370605469,CXCL6
432,-27.01696014404297,21.72987174987793,ADH1A
433,-25.954723358154297,-7.277131080627441,XBP1
434,53.1841926574707,34.331321716308594,PPBP
435,52.76711654663086,35.352054595947266,CXCL11
436,-76.9524154663086,9.705427169799805,BRAP
437,-20.519519805908203,-82.75663757324219,RPA1
438,4.623307704925537,86.14525604248047,KEAP1
439,59.643768310546875,50.421146392822266,GNAI2
440,53.60763931274414,34.399131774902344,CXCL3
441,59.1706657409668,18.298933029174805,BMP6
442,-20.507373809814453,-82.78656005859375,RPA2
443,67.85234832763672,26.72429847717285,SART3
444,32.919944763183594,32.95682144165039,CD14
445,16.71381950378418,-66.44860076904297,HSP90AB1
446,12.771756172180176,-55.942386627197266,OPN1LW
447,65.54483032226562,43.39323806762695,PPP3R1
448,53.624534606933594,34.49520492553711,CXCL14
449,41.86761474609375,24.065185546875,FOXP3
450,-25.583654403686523,25.974252700805664,A4GALT
451,4.4433817863464355,-39.47819900512695,ULK1
452,65.45616912841797,45.9527587890625,NFATC2
453,76.26598358154297,37.831329345703125,GRIN2A
454,10.587334632873535,-63.473812103271484,E2F4
455,-16.663471221923828,-78.84464263916016,RAD51
456,59.98290252685547,50.174434661865234,GNAO1
457,10.186483383178711,-63.57273864746094,E2F3
458,46.878807067871094,23.085092544555664,CD40
459,73.24636840820312,29.885591506958008,PAK1
460,14.48488712310791,83.95601654052734,MBTPS1
461,-33.646968841552734,25.13688087463379,ENO2
462,-20.522375106811523,-82.75804901123047,RPA3
463,60.83622360229492,31.488191604614258,ASS1
464,-3.4807686805725098,-49.49667739868164,IFNAR1
465,-6.6163506507873535,66.71678161621094,APOA2
466,48.55582809448242,22.103628158569336,CD28
467,4.425401210784912,38.28474807739258,GAST
468,22.92700958251953,-83.12028503417969,PARP2
469,65.54676818847656,43.43477249145508,PPP3CB
470,70.50888061523438,36.10919952392578,HIF3A
471,60.40151596069336,-1.3770034313201904,PRKN
472,1.832019567489624,25.568920135498047,GPR162
473,-17.34072494506836,8.7079439163208,CALR
474,-4.524263858795166,-39.67005920410156,IKBKE
475,50.84785842895508,29.986791610717773,AGER
476,22.004955291748047,-81.9773178100586,TNKS
477,43.460853576660156,29.139902114868164,IL13
478,-4.144076347351074,-47.75556564331055,EIF2AK2
479,49.878150939941406,-59.56544876098633,TAZ
480,15.475515365600586,37.34604263305664,C9
481,6.337717533111572,-57.343868255615234,BBC3
482,-26.60803985595703,22.03127670288086,ADH6
483,43.267982482910156,32.77397155761719,ICAM1
484,21.9327449798584,-81.94214630126953,PARP9
485,75.93573760986328,-44.12576675415039,IFNA2
486,66.99836730957031,-48.51136016845703,MAP2K5
487,-26.620861053466797,22.012083053588867,ADH7
488,76.17572021484375,37.811927795410156,GRIN2D
489,11.085611343383789,-64.43955993652344,E2F2
490,65.38133239746094,45.898834228515625,NFATC4
491,8.040956497192383,-65.38783264160156,CDK6
492,54.98167037963867,27.529300689697266,IRAK4
493,82.17620086669922,19.488279342651367,CAMK2B
494,12.251253128051758,35.77301025390625,C1S
495,76.18223571777344,37.808135986328125,GRIN2C
496,51.32002639770508,41.6840934753418,GC
497,-29.512041091918945,14.903757095336914,MAT1A
498,59.81980514526367,50.30088424682617,GNAI3
499,16.717056274414062,-66.45240020751953,HSP90B1
500,57.46111297607422,6.347161769866943,FYN
501,65.55169677734375,43.37147521972656,PPP3CC
502,-28.29224967956543,11.325078010559082,SLC25A1
503,-25.883506774902344,16.28510093688965,LYST
504,61.299049377441406,6.401236057281494,FGF2
505,-29.907367706298828,23.074047088623047,VCAN
506,48.94664764404297,37.610172271728516,TNFSF11
507,-26.549671173095703,22.05157470703125,ADH1B
508,58.20000076293945,31.416723251342773,SP1
509,39.61894989013672,-23.775060653686523,RBPJ
510,65.422119140625,45.91027069091797,NFATC3
511,76.13141632080078,37.807125091552734,GRIN3A
512,-26.50948715209961,22.079444885253906,ADH1C
513,57.01224899291992,22.04128646850586,SOCS3
514,41.39847946166992,-9.818856239318848,EGR1
515,-82.99722290039062,-9.666784286499023,TMEM173
516,-29.75873565673828,23.034059524536133,CIT
517,52.83135986328125,49.852115631103516,GNAQ
518,63.45738983154297,13.397634506225586,TWIST1
519,64.10295104980469,28.711650848388672,MCL1
520,10.765949249267578,-63.783565521240234,E2F5
521,60.39057159423828,49.90635681152344,GNAT3
522,60.295066833496094,50.01245880126953,GNAT1
523,-3.648679494857788,71.77337646484375,RXRB
524,-26.600337982177734,22.015396118164062,ADHFE1
525,-2.5257742404937744,80.22074127197266,PDK2
526,76.07649230957031,37.78461456298828,GRIN3B
527,-4.640252113342285,69.69000244140625,SREBF1
528,67.45672607421875,21.105613708496094,PDGFRB
529,72.36168670654297,42.03499984741211,CYBB
530,62.21977996826172,4.907350540161133,FGFR1
531,11.64730167388916,-62.888336181640625,E2F7
532,25.594797134399414,44.6910285949707,POMC
533,23.046812057495117,-83.08409881591797,PARP3
534,9.980629920959473,-36.53265380859375,XIAP
535,-18.772502899169922,80.33878326416016,LPA
536,15.451665878295898,37.42581558227539,C7
537,77.21236419677734,-45.65515899658203,IFNA8
538,-23.677051544189453,32.588951110839844,GSTM1
539,-9.818949699401855,61.811283111572266,ADIPOQ
540,65.4365005493164,45.92079544067383,NFAT5
541,23.78261947631836,-81.49121856689453,PARP14
542,60.23772048950195,50.037349700927734,GNAT2
543,-3.693986654281616,71.80573272705078,RXRG
544,40.575584411621094,24.038311004638672,IL23A
545,22.89026641845703,-82.11216735839844,PARP10
546,70.32696533203125,17.306171417236328,HGF
547,55.22106170654297,32.19350051879883,CXCR4
548,22.3859920501709,-82.13531494140625,TNKS2
549,7.985612869262695,79.15120697021484,PPARD
550,11.721782684326172,-62.85745620727539,E2F8
551,-28.970069885253906,57.946224212646484,ACLY
552,-33.67180252075195,25.18142318725586,ENO3
553,10.665658950805664,-63.34439468383789,E2F6
554,65.54788208007812,43.41094970703125,PPP3R2
555,61.10336685180664,12.82736873626709,BMP5
556,-9.450583457946777,-83.718505859375,BRCA2
557,23.138492584228516,-82.57868957519531,PARP12
558,-31.36025619506836,31.694623947143555,PKM
559,23.299346923828125,-82.3309326171875,PARP16
560,76.71002960205078,-44.89165115356445,IFNA4
561,23.184856414794922,-82.58589172363281,PARP11
562,58.278141021728516,3.8956589698791504,CAV1
563,26.218433380126953,36.00260543823242,GSTP1
564,23.49669647216797,-82.50321197509766,PARP4
565,32.26007080078125,-23.986862182617188,SOX9
566,26.61850929260254,-46.79233169555664,SUFU
567,23.472959518432617,-82.41671752929688,PARP6
568,22.982275009155273,-82.45606994628906,PARP8
569,70.136474609375,11.597827911376953,TNFAIP3
570,-6.277686595916748,-38.93936538696289,TAB2
571,81.6575927734375,25.91860008239746,CLTC
572,60.545066833496094,49.760528564453125,GNAZ
573,76.98873138427734,-45.659584045410156,IFNA5
574,77.02359771728516,-45.177371978759766,IFNA6
575,77.05115509033203,-44.531131744384766,IFNA14
576,76.89868927001953,-44.620182037353516,IFNA16
577,44.97826385498047,-63.571929931640625,HDAC8
578,77.39266204833984,-45.832489013671875,IFNA7
579,76.93142700195312,-45.3204231262207,IFNA10
580,76.57748413085938,-45.19672393798828,IFNA17
581,76.65885162353516,-44.769493103027344,IFNA21
582,23.72260856628418,-82.57369995117188,PARP15
583,49.68431854248047,-59.833526611328125,LATS1
